ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
27136	"ENSG00000176261.16"	"ZBTB8OS"	chr1	-	32633261	32633354	32627507	32627544	32633644	32633727	27136	0	19			148	74	NA	NA	0.0		NA
27139	"ENSG00000026652.15"	"AGPAT4"	chr6	-	161149186	161149289	161146523	161146599	161153345	161153499	27139	10	3			148	74	NA	NA	0.625		NA
27161	"ENSG00000204574.14"	"ABCF1"	chr6	+	30577408	30577455	30571392	30571560	30577817	30577913	27161	24	4			121	74	NA	NA	0.786		NA
27162	"ENSG00000204574.14"	"ABCF1"	chr6	+	30582393	30582507	30580405	30580519	30583065	30583188	27162	90	0			148	74	NA	NA	1.0		NA
27163	"ENSG00000204574.14"	"ABCF1"	chr6	+	30590305	30590378	30590148	30590213	30590534	30590743	27163	134	27			147	74	NA	NA	0.714		NA
27168	"ENSG00000179820.16"	"MYADM"	chr19	+	53869689	53869838	53867882	53867943	53873527	53873896	27168	16	0			148	74	NA	NA	1.0		NA
27169	"ENSG00000179820.16"	"MYADM"	chr19	+	53869753	53869838	53867882	53867943	53873527	53874140	27169	17	0			148	74	NA	NA	1.0		NA
27170	"ENSG00000179820.16"	"MYADM"	chr19	+	53872711	53872787	53869764	53869838	53873527	53873969	27170	0	16			148	74	NA	NA	0.0		NA
27180	"ENSG00000168237.18"	"GLYCTK"	chr3	+	52290303	52290719	52287819	52287876	52290959	52291111	27180	23	13			148	74	NA	NA	0.469		NA
27181	"ENSG00000168237.18"	"GLYCTK"	chr3	+	52291744	52291922	52290959	52291111	52292259	52293475	27181	11	10			148	74	NA	NA	0.355		NA
27182	"ENSG00000168237.18"	"GLYCTK"	chr3	+	52291746	52291922	52290959	52291111	52292259	52292569	27182	12	10			148	74	NA	NA	0.375		NA
27195	"ENSG00000177879.17"	"AP3S1"	chr5	+	115852978	115853014	115841996	115842106	115866669	115866761	27195	0	23			110	74	NA	NA	0.0		NA
27196	"ENSG00000177879.17"	"AP3S1"	chr5	+	115870016	115870128	115866660	115866761	115895086	115895158	27196	40	0			148	74	NA	NA	1.0		NA
27197	"ENSG00000177879.17"	"AP3S1"	chr5	+	115898648	115898789	115895086	115895158	115902884	115904088	27197	0	32			148	74	NA	NA	0.0		NA
27198	"ENSG00000177879.17"	"AP3S1"	chr5	+	115902884	115902992	115895086	115895158	115913361	115914011	27198	37	5			148	74	NA	NA	0.787		NA
27203	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76057743	76057776	76056032	76056161	76059797	76059878	27203	0	114			107	74	NA	NA	0.0		NA
27204	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76059776	76059878	76056032	76056161	76060137	76060279	27204	171	0			148	74	NA	NA	1.0		NA
27205	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76059797	76059878	76056032	76056161	76060137	76060279	27205	285	0			148	74	NA	NA	1.0		NA
27206	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76061009	76061087	76060137	76060279	76067370	76067473	27206	0	207			148	74	NA	NA	0.0		NA
27207	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76067370	76067473	76060137	76060279	76074202	76074239	27207	207	2			148	74	NA	NA	0.981		NA
27208	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76067370	76067473	76060137	76060279	76084566	76084735	27208	207	0			148	74	NA	NA	1.0		NA
27209	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76068908	76068994	76067370	76067473	76074202	76074239	27209	397	0			148	74	NA	NA	1.0		NA
27210	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76068908	76068994	76067370	76067473	76084566	76084666	27210	265	0			148	74	NA	NA	1.0		NA
27211	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76074202	76074239	76060137	76060279	76084566	76084612	27211	59	0			111	74	NA	NA	1.0		NA
27212	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76074202	76074239	76067370	76067473	76084566	76084612	27212	57	0			111	74	NA	NA	1.0		NA
27213	"ENSG00000187109.15"	"NAP1L1"	chr12	-	76074202	76074239	76068577	76068994	76084566	76084612	27213	194	5			111	74	NA	NA	0.963		NA
27220	"ENSG00000188290.11"	"HES4"	chr1	-	999691	999787	999525	999613	999865	1000097	27220	7	7			148	74	NA	NA	0.333		NA
27221	"ENSG00000103769.10"	"RAB11A"	chr15	+	65879670	65879751	65877761	65877955	65887700	65887791	27221	89	0			148	74	NA	NA	1.0		NA
27225	"ENSG00000226174.7"	"TEX22"	chr14	+	105445417	105445511	105438671	105438739	105450057	105450106	27225	64	1			148	74	NA	NA	0.97		NA
27226	"ENSG00000182979.18"	"MTA1"	chr14	+	105449358	105449409	105445417	105445511	105450057	105450184	27226	49	29			125	74	NA	NA	0.5		NA
27264	"ENSG00000162695.12"	"SLC30A7"	chr1	+	100912111	100912238	100911062	100911150	100913662	100913806	27264	25	3			148	74	NA	NA	0.806		NA
27265	"ENSG00000136738.15"	"STAM"	chr10	+	17660463	17660548	17644150	17644379	17688026	17688173	27265	15	0			148	74	NA	NA	1.0		NA
27266	"ENSG00000136738.15"	"STAM"	chr10	+	17672974	17673078	17660463	17660548	17684674	17684750	27266	0	16			148	74	NA	NA	0.0		NA
27267	"ENSG00000075945.13"	"KIFAP3"	chr1	-	170041676	170041840	170039232	170039288	170046711	170046866	27267	0	15			148	74	NA	NA	0.0		NA
27269	"ENSG00000167716.19"	"WDR81"	chr17	+	1727989	1728626	1716535	1716633	1730379	1730487	27269	44	0			148	74	NA	NA	1.0		NA
27270	"ENSG00000167716.19"	"WDR81"	chr17	+	1730379	1730487	1724539	1724786	1730754	1730945	27270	66	2			148	74	NA	NA	0.943		NA
27271	"ENSG00000167716.19"	"WDR81"	chr17	+	1730379	1730487	1724703	1728626	1730754	1730945	27271	110	6			148	74	NA	NA	0.902		NA
27273	"ENSG00000167716.19"	"WDR81"	chr17	+	1731067	1731258	1730754	1730945	1732324	1732490	27273	66	0			148	74	NA	NA	1.0		NA
27274	"ENSG00000198160.15"	"MIER1"	chr1	+	66928886	66928963	66926141	66926242	66940027	66940052	27274	16	2			148	74	NA	NA	0.8		NA
27275	"ENSG00000198160.15"	"MIER1"	chr1	+	66928889	66928963	66926141	66926242	66940027	66940052	27275	12	2			148	74	NA	NA	0.75		NA
27276	"ENSG00000198160.15"	"MIER1"	chr1	+	66940185	66940222	66940027	66940052	66946149	66946295	27276	6	25			111	74	NA	NA	0.138		NA
27277	"ENSG00000198160.15"	"MIER1"	chr1	+	66946149	66946295	66940027	66940052	66958058	66958220	27277	62	0			148	74	NA	NA	1.0		NA
27278	"ENSG00000142864.15"	"SERBP1"	chr1	-	67420008	67420186	67415165	67415339	67424199	67424277	27278	281	3			148	74	NA	NA	0.979		NA
27281	"ENSG00000166949.17"	"SMAD3"	chr15	+	67165252	67165384	67164894	67165088	67166778	67166838	27281	54	14			148	74	NA	NA	0.659		NA
27282	"ENSG00000166949.17"	"SMAD3"	chr15	+	67184726	67184864	67180879	67181453	67187364	67187509	27282	64	0			148	74	NA	NA	1.0		NA
27283	"ENSG00000166949.17"	"SMAD3"	chr15	+	67187019	67187130	67184774	67184864	67187364	67187509	27283	0	43			148	74	NA	NA	0.0		NA
27292	"ENSG00000197562.10"	"RAB40C"	chr16	+	618199	618260	617207	617268	625431	625509	27292	22	0			135	74	NA	NA	1.0		NA
27295	"ENSG00000064703.13"	"DDX20"	chr1	+	111762254	111762337	111760973	111761284	111762676	111762782	27295	45	0			148	74	NA	NA	1.0		NA
27296	"ENSG00000064703.13"	"DDX20"	chr1	+	111764401	111764450	111762905	111763007	111765736	111767197	27296	0	25			123	74	NA	NA	0.0		NA
27303	"ENSG00000067191.16"	"CACNB1"	chr17	-	39185130	39185150	39184783	39184864	39186495	39186572	27303	5	27			94	74	NA	NA	0.127		NA
27304	"ENSG00000067191.16"	"CACNB1"	chr17	-	39185949	39186104	39184783	39184864	39186495	39186572	27304	0	27			148	74	NA	NA	0.0		NA
27309	"ENSG00000111716.14"	"LDHB"	chr12	-	21656987	21657214	21654542	21654677	21657750	21657839	27309	0	107			148	74	NA	NA	0.0		NA
27310	"ENSG00000111716.14"	"LDHB"	chr12	-	21657750	21657835	21654656	21654677	21737696	21737783	27310	107	0			148	74	NA	NA	1.0		NA
27312	"ENSG00000168522.13"	"FNTA"	chr8	+	43064100	43064215	43056307	43056546	43069554	43069583	27312	25	0			148	74	NA	NA	1.0		NA
27313	"ENSG00000168522.13"	"FNTA"	chr8	+	43072180	43072307	43069554	43069659	43077215	43077226	27313	53	0			148	74	NA	NA	1.0		NA
27314	"ENSG00000168522.13"	"FNTA"	chr8	+	43084709	43084881	43076646	43083180	43085159	43085193	27314	46	3			148	74	NA	NA	0.885		NA
27324	"ENSG00000104228.13"	"TRIM35"	chr8	-	27290155	27290178	27289161	27289280	27294079	27294135	27324	32	10			97	74	NA	NA	0.709		NA
27325	"ENSG00000104228.13"	"TRIM35"	chr8	-	27298463	27298559	27294039	27294310	27310800	27310856	27325	80	0			148	74	NA	NA	1.0		NA
27331	"ENSG00000171490.13"	"RSL1D1"	chr16	-	11846500	11846602	11841906	11842000	11846694	11846843	27331	77	0			148	74	NA	NA	1.0		NA
27332	"ENSG00000171490.13"	"RSL1D1"	chr16	-	11849257	11849385	11847667	11847806	11850278	11850418	27332	0	36			148	74	NA	NA	0.0		NA
27333	"ENSG00000171490.13"	"RSL1D1"	chr16	-	11850278	11850418	11847573	11847806	11851407	11851508	27333	51	0			148	74	NA	NA	1.0		NA
27335	"ENSG00000184371.14"	"CSF1"	chr1	+	109914258	109914381	109910812	109911062	109915633	109915696	27335	16	1			148	74	NA	NA	0.889		NA
27336	"ENSG00000184371.14"	"CSF1"	chr1	+	109923165	109923711	109921846	109921994	109924059	109924190	27336	29	0			148	74	NA	NA	1.0		NA
27337	"ENSG00000271601.4"	"LIX1L"	chr1	-	145937603	145937699	145936907	145936985	145942712	145942853	27337	32	6			148	74	NA	NA	0.727		NA
27338	"ENSG00000271601.4"	"LIX1L"	chr1	-	145947618	145947782	145942712	145942853	145957635	145958017	27338	50	9			148	74	NA	NA	0.735		NA
27349	"ENSG00000143614.10"	"GATAD2B"	chr1	-	153818039	153818171	153817371	153817542	153818790	153818922	27349	124	3			148	74	NA	NA	0.954		NA
27350	"ENSG00000143614.10"	"GATAD2B"	chr1	-	153886423	153886521	153828012	153828348	153922732	153922828	27350	0	31			148	74	NA	NA	0.0		NA
27351	"ENSG00000143614.10"	"GATAD2B"	chr1	-	153914673	153914740	153828012	153828348	153922732	153922968	27351	0	31			141	74	NA	NA	0.0		NA
27354	"ENSG00000169429.11"	"CXCL8"	chr4	+	73741541	73741677	73740540	73740722	73741948	73742032	27354	1196	2			148	74	NA	NA	0.997		NA
27355	"ENSG00000100815.12"	"TRIP11"	chr14	-	91975171	91975286	91974626	91974743	91976107	91976189	27355	29	1			148	74	NA	NA	0.935		NA
27357	"ENSG00000100815.12"	"TRIP11"	chr14	-	91995351	91995515	91993808	91993912	91999239	91999379	27357	8	4			148	74	NA	NA	0.5		NA
27361	"ENSG00000121774.18"	"KHDRBS1"	chr1	+	32031523	32031640	32030297	32030422	32033187	32033334	27361	195	10			148	74	NA	NA	0.907		NA
27364	"ENSG00000114391.13"	"RPL24"	chr3	-	101682428	101682492	101681090	101681215	101682770	101682907	27364	882	9			138	74	NA	NA	0.981		NA
27365	"ENSG00000108021.20"	"TASOR2"	chr10	+	5709529	5709663	5684941	5685175	5712822	5712918	27365	15	0			148	74	NA	NA	1.0		NA
27367	"ENSG00000108021.20"	"TASOR2"	chr10	+	5712393	5712539	5709529	5709663	5712822	5712918	27367	0	10			148	74	NA	NA	0.0		NA
27370	"ENSG00000108021.20"	"TASOR2"	chr10	+	5735303	5735546	5730486	5731203	5739617	5740497	27370	36	0			148	74	NA	NA	1.0		NA
27371	"ENSG00000214176.10"	"PLEKHM1P1"	chr17	-	64804829	64805100	64799581	64800917	64821766	64822052	27371	182	11			148	74	NA	NA	0.892		NA
27372	"ENSG00000214176.10"	"PLEKHM1P1"	chr17	-	64814862	64815245	64804829	64805100	64821766	64822052	27372	7	70			148	74	NA	NA	0.048		NA
27373	"ENSG00000214176.10"	"PLEKHM1P1"	chr17	-	64824624	64824872	64821766	64822393	64829160	64829208	27373	113	43			148	74	NA	NA	0.568		NA
27384	"ENSG00000147576.17"	"ADHFE1"	chr8	+	66447263	66447341	66444593	66444748	66448864	66448970	27384	12	0			148	74	NA	NA	1.0		NA
27400	"ENSG00000131149.19"	"GSE1"	chr16	+	85648551	85648751	85555966	85556363	85654277	85654346	27400	8	4			148	74	NA	NA	0.5		NA
27401	"ENSG00000131149.19"	"GSE1"	chr16	+	85648551	85648751	85633913	85634132	85654277	85654346	27401	11	1			148	74	NA	NA	0.846		NA
27402	"ENSG00000131149.19"	"GSE1"	chr16	+	85665014	85665128	85663343	85663614	85665975	85666347	27402	69	0			148	74	NA	NA	1.0		NA
27403	"ENSG00000131149.19"	"GSE1"	chr16	+	85672181	85672309	85670994	85671098	85672404	85672893	27403	0	23			148	74	NA	NA	0.0		NA
27404	"ENSG00000153107.13"	"ANAPC1"	chr2	-	111873307	111873408	111872629	111872712	111873612	111873664	27404	13	0			148	74	NA	NA	1.0		NA
27405	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64790393	64790462	64790187	64790274	64791908	64792086	27405	360	19			143	74	NA	NA	0.907		NA
27406	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64797500	64797534	64797274	64797380	64797625	64797664	27406	150	5			108	74	NA	NA	0.954		NA
27407	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64798793	64798837	64797625	64797664	64799420	64799479	27407	193	3			118	74	NA	NA	0.976		NA
27408	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64800899	64801031	64800763	64800826	64801110	64801183	27408	107	5			148	74	NA	NA	0.915		NA
27409	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64801110	64801183	64800763	64800826	64801578	64801621	27409	105	1			147	74	NA	NA	0.981		NA
27410	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64801578	64801621	64801110	64801183	64801709	64801757	27410	171	13			117	74	NA	NA	0.893		NA
27427	"ENSG00000092201.10"	"SUPT16H"	chr14	-	21369749	21369896	21369203	21369355	21370335	21370488	27427	52	2			148	74	NA	NA	0.929		NA
27428	"ENSG00000092201.10"	"SUPT16H"	chr14	-	21372468	21372717	21371873	21372044	21373337	21373430	27428	18	3			148	74	NA	NA	0.75		NA
27430	"ENSG00000162623.16"	"TYW3"	chr1	+	74738689	74738788	74736188	74736622	74748750	74748822	27430	29	0			148	74	NA	NA	1.0		NA
27436	"ENSG00000055955.17"	"ITIH4"	chr3	-	52818051	52818168	52816883	52817058	52818256	52818283	27436	53	0			148	74	NA	NA	1.0		NA
27437	"ENSG00000055955.17"	"ITIH4"	chr3	-	52818461	52818536	52818051	52818283	52819392	52819518	27437	30	3			148	74	NA	NA	0.833		NA
27438	"ENSG00000055955.17"	"ITIH4"	chr3	-	52819753	52819990	52819392	52819518	52820290	52820317	27438	4	21			148	74	NA	NA	0.087		NA
27439	"ENSG00000055955.17"	"ITIH4"	chr3	-	52829118	52829279	52827092	52827197	52830552	52830672	27439	75	0			148	74	NA	NA	1.0		NA
27455	"ENSG00000117360.13"	"PRPF3"	chr1	+	150327556	150327652	150325750	150325881	150328319	150328466	27455	120	43			148	74	NA	NA	0.583		NA
27462	"ENSG00000123106.11"	"CCDC91"	chr12	+	28304625	28304711	28259363	28259442	28305648	28305779	27462	6	4			148	74	NA	NA	0.429		NA
27464	"ENSG00000123106.11"	"CCDC91"	chr12	+	28412753	28412938	28391303	28391411	28450160	28450253	27464	7	5			148	74	NA	NA	0.412		NA
27465	"ENSG00000123106.11"	"CCDC91"	chr12	+	28571216	28571263	28549062	28549130	28573239	28573338	27465	13	0			121	74	NA	NA	1.0		NA
27466	"ENSG00000123106.11"	"CCDC91"	chr12	+	28571216	28571263	28549062	28549130	28579851	28579942	27466	11	0			121	74	NA	NA	1.0		NA
27468	"ENSG00000123106.11"	"CCDC91"	chr12	+	28573239	28573338	28571216	28571263	28579851	28579942	27468	13	4			148	74	NA	NA	0.619		NA
27487	"ENSG00000117054.15"	"ACADM"	chr1	+	75732643	75732741	75726848	75728488	75732852	75732922	27487	17	0			148	74	NA	NA	1.0		NA
27505	"ENSG00000117054.15"	"ACADM"	chr1	+	75750450	75750546	75749418	75749559	75761121	75761370	27505	11	0			148	74	NA	NA	1.0		NA
27509	"ENSG00000129757.15"	"CDKN1C"	chr11	-	2884669	2885466	2883998	2884134	2885633	2885775	27509	10	0			148	74	NA	NA	1.0		NA
27518	"ENSG00000223960.8"	"CHROMR"	chr2	+	178426365	178426661	178413634	178414113	178430769	178430889	27518	10	0			148	74	NA	NA	1.0		NA
27545	"ENSG00000198520.12"	"ARMH1"	chr1	+	44723802	44723906	44704088	44704173	44724121	44724244	27545	38	0			148	74	NA	NA	1.0		NA
27546	"ENSG00000198520.12"	"ARMH1"	chr1	+	44724538	44724668	44724319	44724392	44724761	44724839	27546	59	2			148	74	NA	NA	0.937		NA
27548	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79779320	79779351	79778549	79778600	79781814	79781862	27548	0	34			105	74	NA	NA	0.0		NA
27549	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79779338	79779351	79778549	79778600	79781814	79781862	27549	0	34			87	74	NA	NA	0.0		NA
27550	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79782570	79782595	79781814	79781862	79786373	79786478	27550	0	31			99	74	NA	NA	0.0		NA
27551	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79786373	79786478	79781814	79781862	79788647	79788752	27551	48	0			148	74	NA	NA	1.0		NA
27552	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79789597	79789680	79788647	79788783	79790466	79790483	27552	11	19			148	74	NA	NA	0.224		NA
27553	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79805591	79805768	79798493	79798584	79806165	79806297	27553	20	4			148	74	NA	NA	0.714		NA
27555	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79806165	79806297	79805591	79805768	79807225	79807330	27555	14	0			148	74	NA	NA	1.0		NA
27557	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79806165	79806333	79805591	79805768	79807225	79807330	27557	14	0			148	74	NA	NA	1.0		NA
27558	"ENSG00000058272.19"	"PPP1R12A"	chr12	-	79810394	79810511	79809794	79810010	79817393	79817518	27558	0	15			148	74	NA	NA	0.0		NA
27604	"ENSG00000059377.18"	"TBXAS1"	chr7	+	139829311	139829479	139787337	139787426	139872234	139872328	27604	18	0			148	74	NA	NA	1.0		NA
27605	"ENSG00000059377.18"	"TBXAS1"	chr7	+	139906100	139906198	139875584	139875637	139911224	139911321	27605	0	12			148	74	NA	NA	0.0		NA
27606	"ENSG00000059377.18"	"TBXAS1"	chr7	+	139911224	139911321	139875584	139875637	139936190	139936235	27606	17	0			148	74	NA	NA	1.0		NA
27609	"ENSG00000160221.18"	"GATD3A"	chr21	+	44134101	44134154	44133609	44133838	44136059	44136173	27609	11	0			127	74	NA	NA	1.0		NA
27631	"ENSG00000221988.13"	"PPT2"	chr6	+	32153998	32154404	32153576	32153636	32154586	32154777	27631	10	0			148	74	NA	NA	1.0		NA
27632	"ENSG00000221988.13"	"PPT2"	chr6	+	32154195	32154404	32153440	32153636	32154586	32154777	27632	10	0			148	74	NA	NA	1.0		NA
27633	"ENSG00000221988.13"	"PPT2"	chr6	+	32155029	32155183	32154586	32154777	32155767	32155783	27633	10	0			148	74	NA	NA	1.0		NA
27634	"ENSG00000221988.13"	"PPT2"	chr6	+	32157839	32157924	32157636	32157720	32162567	32162622	27634	32	0			148	74	NA	NA	1.0		NA
27635	"ENSG00000131508.16"	"UBE2D2"	chr5	+	139562243	139562407	139561166	139561815	139600371	139600435	27635	43	12			148	74	NA	NA	0.642		NA
27636	"ENSG00000162980.17"	"ARL5A"	chr2	-	151810377	151810561	151806820	151806972	151812356	151812440	27636	5	10			148	74	NA	NA	0.2		NA
27637	"ENSG00000149212.12"	"SESN3"	chr11	-	95185255	95185492	95184134	95184594	95189778	95189961	27637	145	3			148	74	NA	NA	0.96		NA
27638	"ENSG00000149212.12"	"SESN3"	chr11	-	95189778	95189961	95185255	95185492	95191403	95191601	27638	61	3			148	74	NA	NA	0.91		NA
27641	"ENSG00000149212.12"	"SESN3"	chr11	-	95224451	95224484	95193456	95193522	95230782	95231202	27641	3	39			107	74	NA	NA	0.051		NA
27644	"ENSG00000185278.15"	"ZBTB37"	chr1	+	173873466	173873566	173870196	173871148	173885635	173886636	27644	16	11			148	74	NA	NA	0.421		NA
27647	"ENSG00000180488.16"	"MIGA1"	chr1	+	77860039	77860126	77859313	77859386	77861223	77861322	27647	0	16			148	74	NA	NA	0.0		NA
27650	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28432930	28433046	28407409	28407463	28459084	28459258	27650	0	11			148	74	NA	NA	0.0		NA
27651	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28457831	28457855	28407409	28407463	28459084	28459258	27651	0	11			98	74	NA	NA	0.0		NA
27653	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28457831	28457859	28407409	28407463	28459084	28459239	27653	0	11			102	74	NA	NA	0.0		NA
27668	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422011	38422241	38421005	38421098	38426418	38426503	27668	33	7			148	74	NA	NA	0.702		NA
27670	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422086	38422241	38420591	38421098	38425934	38426048	27670	14	0			148	74	NA	NA	1.0		NA
27671	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422086	38422241	38420591	38421098	38426418	38426503	27671	46	7			148	74	NA	NA	0.767		NA
27673	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422091	38422241	38420587	38421098	38425934	38426048	27673	10	0			148	74	NA	NA	1.0		NA
27674	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422091	38422241	38420587	38421098	38426418	38426503	27674	42	7			148	74	NA	NA	0.75		NA
27675	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422091	38422368	38421005	38421098	38426418	38426503	27675	16	7			148	74	NA	NA	0.533		NA
27677	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422095	38422241	38421005	38421098	38426418	38426503	27677	38	7			148	74	NA	NA	0.731		NA
27678	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422290	38422368	38421005	38421098	38423605	38424203	27678	10	0			148	74	NA	NA	1.0		NA
27679	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422290	38422368	38421005	38421098	38425934	38426503	27679	12	0			148	74	NA	NA	1.0		NA
27680	"ENSG00000196756.14"	"SNHG17"	chr20	-	38422290	38422368	38421005	38421098	38426418	38426503	27680	17	7			148	74	NA	NA	0.548		NA
27681	"ENSG00000196756.14"	"SNHG17"	chr20	-	38425934	38426048	38420590	38422241	38426418	38426503	27681	1	33			148	74	NA	NA	0.015		NA
27683	"ENSG00000196756.14"	"SNHG17"	chr20	-	38425934	38426052	38421005	38421098	38426418	38426503	27683	10	7			148	74	NA	NA	0.417		NA
27684	"ENSG00000196756.14"	"SNHG17"	chr20	-	38425934	38426052	38421005	38422241	38426418	38426503	27684	11	33			148	74	NA	NA	0.143		NA
27685	"ENSG00000196756.14"	"SNHG17"	chr20	-	38426418	38426503	38420591	38421098	38431040	38431112	27685	65	0			148	74	NA	NA	1.0		NA
27687	"ENSG00000196756.14"	"SNHG17"	chr20	-	38427679	38427766	38425934	38426503	38431040	38431044	27687	4	58			148	74	NA	NA	0.033		NA
27688	"ENSG00000196756.14"	"SNHG17"	chr20	-	38427679	38427847	38426418	38426503	38431040	38431112	27688	4	58			148	74	NA	NA	0.033		NA
27689	"ENSG00000196756.14"	"SNHG17"	chr20	-	38427679	38427855	38426418	38426503	38431040	38431112	27689	4	58			148	74	NA	NA	0.033		NA
27691	"ENSG00000196756.14"	"SNHG17"	chr20	-	38430698	38430898	38426418	38426503	38431040	38431112	27691	0	58			148	74	NA	NA	0.0		NA
27692	"ENSG00000196756.14"	"SNHG17"	chr20	-	38431040	38431112	38426418	38426503	38434503	38434626	27692	123	0			146	74	NA	NA	1.0		NA
27693	"ENSG00000196756.14"	"SNHG17"	chr20	-	38434503	38434626	38430779	38431112	38435026	38435313	27693	80	0			148	74	NA	NA	1.0		NA
27694	"ENSG00000196756.14"	"SNHG17"	chr20	-	38434503	38434626	38430779	38431112	38435196	38435273	27694	112	8			148	74	NA	NA	0.875		NA
27695	"ENSG00000196756.14"	"SNHG17"	chr20	-	38434519	38434626	38431040	38431112	38435196	38435352	27695	47	8			148	74	NA	NA	0.746		NA
27696	"ENSG00000137965.11"	"IFI44"	chr1	+	78650185	78650652	78649830	78649905	78654242	78654279	27696	27	0			148	74	NA	NA	1.0		NA
27697	"ENSG00000137965.11"	"IFI44"	chr1	+	78650540	78650652	78649831	78649905	78654242	78654279	27697	23	0			148	74	NA	NA	1.0		NA
27698	"ENSG00000137965.11"	"IFI44"	chr1	+	78660553	78660654	78659311	78659483	78662703	78662756	27698	54	12			148	74	NA	NA	0.692		NA
27699	"ENSG00000137965.11"	"IFI44"	chr1	+	78660553	78660691	78659318	78659483	78662703	78662878	27699	14	12			148	74	NA	NA	0.368		NA
27700	"ENSG00000137965.11"	"IFI44"	chr1	+	78662703	78662878	78659311	78659483	78663764	78663897	27700	72	0			148	74	NA	NA	1.0		NA
27701	"ENSG00000183530.14"	"PRR14L"	chr22	-	31688155	31688227	31681346	31685803	31701655	31701762	27701	16	3			146	74	NA	NA	0.73		NA
27702	"ENSG00000183530.14"	"PRR14L"	chr22	-	31701655	31701762	31688155	31688227	31703549	31703718	27702	24	0			148	74	NA	NA	1.0		NA
27703	"ENSG00000183530.14"	"PRR14L"	chr22	-	31738386	31738911	31725537	31725610	31749992	31750132	27703	12	7			148	74	NA	NA	0.462		NA
27707	"ENSG00000131061.14"	"ZNF341"	chr20	+	33748922	33749072	33745102	33745299	33753171	33753423	27707	6	6			148	74	NA	NA	0.333		NA
27710	"ENSG00000071462.12"	"BUD23"	chr7	+	73686635	73686731	73683766	73683804	73690915	73691012	27710	18	0			148	74	NA	NA	1.0		NA
27711	"ENSG00000071462.12"	"BUD23"	chr7	+	73686817	73686900	73686635	73686731	73690915	73691012	27711	45	2			148	74	NA	NA	0.918		NA
27712	"ENSG00000071462.12"	"BUD23"	chr7	+	73686998	73687095	73686817	73686900	73690915	73691012	27712	109	7			148	74	NA	NA	0.886		NA
27713	"ENSG00000071462.12"	"BUD23"	chr7	+	73686998	73687095	73686817	73686900	73692595	73692646	27713	40	0			148	74	NA	NA	1.0		NA
27714	"ENSG00000071462.12"	"BUD23"	chr7	+	73690915	73691012	73686817	73686900	73692595	73692646	27714	94	0			148	74	NA	NA	1.0		NA
27715	"ENSG00000071462.12"	"BUD23"	chr7	+	73690915	73691012	73686998	73687095	73692595	73692646	27715	158	2			148	74	NA	NA	0.975		NA
27716	"ENSG00000071462.12"	"BUD23"	chr7	+	73693328	73693414	73692595	73692646	73697604	73697694	27716	100	1			148	74	NA	NA	0.98		NA
27717	"ENSG00000071462.12"	"BUD23"	chr7	+	73693623	73693669	73692595	73693414	73697604	73697694	27717	85	1			120	74	NA	NA	0.981		NA
27718	"ENSG00000071462.12"	"BUD23"	chr7	+	73693991	73694050	73693623	73693669	73697604	73697694	27718	166	15			133	74	NA	NA	0.86		NA
